object_id,global_id,parent_global_id,monitoring_date,location,pool_id,transect_axis,total_transect_length,transect_notes,transect_distance_of_quadrat,side_of_transect_left_or_right,vegetation_zone,quadrat_notes,percent_bare_ground,percent_thatch,count_of_native_species_automatically_calculated,sum_of_native_cover_automatically_calculated,count_of_non_native_species_automatically_calculated,sum_of_non_native_cover_automatically_calculated,count_of_unknown_species_automatically_calculated,sum_of_unknown_cover_automatically_calculated,sum_of_all_cover_automatically_calculated,type,species,unlisted_species,other_cover_notes,percent_cover,location_pool_id,transect_axia,spp_cal_flora
1200,872bbb0f-0975-4c81-af21-a6497844e5b4,37821d1f-8e9f-40eb-8693-eefd3ec465b3,2019-05-08,North Campus Open Space,8,major,34,0,14,Right,bottom,0,70,0,2,46,0,0,0,0,116,Native,Eleocharis_acicularis,NA,NA,8,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2905
1197,b6cce95b-e6cb-462d-988f-1544d49bfc83,01e4db55-2fc5-4a0b-9ab7-4893bf24ec5a,2019-05-08,North Campus Open Space,8,major,34,0,16,Left,bottom,0,99,1,2,2,0,0,0,0,102,Native,Eleocharis_macrostachya,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2911
1198,fbd6dc62-b71e-4e7b-ba96-c724292e4039,01e4db55-2fc5-4a0b-9ab7-4893bf24ec5a,2019-05-08,North Campus Open Space,8,major,34,0,16,Left,bottom,0,99,1,2,2,0,0,0,0,102,Native,Eleocharis_acicularis,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2905
1195,b2a2e9a5-1857-4d25-912f-548ad0e1c6ae,0d2b26e1-1704-4dd0-87ac-1ea4ed5f392c,2019-05-08,North Campus Open Space,8,major,34,0,18,Right,bottom,0,85,0,2,21,1,1,0,0,107,Native,Eleocharis_macrostachya,NA,NA,5,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2911
1196,ca1738cf-9e59-41be-a0f1-bb4a13067670,0d2b26e1-1704-4dd0-87ac-1ea4ed5f392c,2019-05-08,North Campus Open Space,8,major,34,0,18,Right,bottom,0,85,0,2,21,1,1,0,0,107,Native,Eleocharis_acicularis,NA,NA,16,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2905
1146,c74b6e1d-77a2-43ed-984d-dc3ccf604b18,0d2b26e1-1704-4dd0-87ac-1ea4ed5f392c,2019-05-08,North Campus Open Space,8,major,34,0,18,Right,bottom,0,85,0,2,21,1,1,1,0,0,Non-Native,Crypsis_schoenoides,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2439
1192,6ca90645-e537-4b0f-9278-3a06d68b78b3,7f0065e1-779c-4619-9eab-da9558e00590,2019-05-08,North Campus Open Space,8,major,34,0,20,Left,bottom,0,95,0,3,7,0,0,0,0,102,Native,Eleocharis_macrostachya,NA,NA,5,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2911
1193,72e0dd2f-d669-4363-a8fb-3418ab88735b,7f0065e1-779c-4619-9eab-da9558e00590,2019-05-08,North Campus Open Space,8,major,34,0,20,Left,bottom,0,95,0,3,7,0,0,0,0,102,Native,Eryngium_vaseyi,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=3469
1194,4f3f3232-c0d9-4364-bbb1-0d451d5f3ebb,7f0065e1-779c-4619-9eab-da9558e00590,2019-05-08,North Campus Open Space,8,major,34,0,20,Left,bottom,0,95,0,3,7,0,0,0,0,102,Native,Eleocharis_acicularis,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2905
1191,e3c716af-1442-48af-8abe-e0353584d095,addd2264-b43b-42b2-b098-f73db7198763,2019-05-08,North Campus Open Space,8,major,34,0,22,Right,bottom,Closest to staff gauge,90,0,1,12,0,0,0,0,107,Native,Eleocharis_macrostachya,NA,NA,12,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2911
1190,a47136c4-0bd4-4119-8985-3f8992b6aaf7,ae02bdb0-55b5-4cc7-ba45-0bae64a6c00c,2019-05-08,North Campus Open Space,8,major,34,0,24,Left,bottom,0,98,0,1,3,0,0,0,0,101,Native,Eleocharis_macrostachya,NA,NA,3,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2911
1187,687ddb9f-f85b-4f58-afdd-750a8465895d,66112f6a-6678-4534-8e0d-2cebf9ee7325,2019-05-08,North Campus Open Space,8,major,34,0,26,Right,bottom,0,75,0,3,25,0,0,0,0,104,Native,Eleocharis_macrostachya,NA,NA,4,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2911
1188,5cdcddb5-b641-480e-92b8-623743bb591e,66112f6a-6678-4534-8e0d-2cebf9ee7325,2019-05-08,North Campus Open Space,8,major,34,0,26,Right,bottom,0,75,0,3,25,0,0,0,0,104,Native,Bolboschoenus_maritimus,NA,NA,2,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=10797
1189,03143612-562e-4ce8-a058-cbc59bc80dcb,66112f6a-6678-4534-8e0d-2cebf9ee7325,2019-05-08,North Campus Open Space,8,major,34,0,26,Right,bottom,0,75,0,3,25,0,0,0,0,104,Native,Eleocharis_acicularis,NA,NA,19,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2905
1183,bb60351f-8bd8-4f53-9b51-a3c7b0e1054f,dd0e104f-22c2-44cd-8968-3c2372376665,2019-05-08,North Campus Open Space,8,major,34,0,28,Left,bottom,0,85,0,4,14,2,2,0,1,106,Native,Eleocharis_acicularis,NA,NA,7,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2905
1184,e9cb1c1c-1563-449e-aa6c-c5478b1e3f09,dd0e104f-22c2-44cd-8968-3c2372376665,2019-05-08,North Campus Open Space,8,major,34,0,28,Left,bottom,0,85,0,4,14,2,2,0,1,106,Native,Eryngium_vaseyi,NA,NA,2,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=3469
1185,e0602396-b174-461b-96b0-0e5352e8d1b8,dd0e104f-22c2-44cd-8968-3c2372376665,2019-05-08,North Campus Open Space,8,major,34,0,28,Left,bottom,0,85,0,4,14,2,2,0,1,106,Native,Eleocharis_macrostachya,NA,NA,4,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2911
1186,e93197d8-f02f-4b22-a8db-3de86079e566,dd0e104f-22c2-44cd-8968-3c2372376665,2019-05-08,North Campus Open Space,8,major,34,0,28,Left,bottom,0,85,0,4,14,2,2,0,1,106,Native,Cyperus_eragrostis,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2581
1140,6733dfcc-1592-41c4-9995-beeda39b982e,dd0e104f-22c2-44cd-8968-3c2372376665,2019-05-08,North Campus Open Space,8,major,34,0,28,Left,bottom,0,85,0,4,14,2,2,2,0,1,Non-Native,Lythrum_hyssopifolia,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=10626
1141,97104c9a-37e9-491e-bb53-b8297300567e,dd0e104f-22c2-44cd-8968-3c2372376665,2019-05-08,North Campus Open Space,8,major,34,0,28,Left,bottom,0,85,0,4,14,2,2,2,0,1,Non-Native,Crypsis_schoenoides,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2439
1176,0fde795f-9cba-4cce-bfd8-6649babc1fc0,59b5709a-9b0b-4d46-a847-5f34c6c7c5e3,2019-05-08,North Campus Open Space,8,major,34,0,30,Right,transition,0,70,0,7,14,3,4,0,0,108,Native,Hordeum_brachyantherum,NA,NA,6,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=4218
1177,634efed4-4dc1-4ee1-b7b0-ad22052acb84,59b5709a-9b0b-4d46-a847-5f34c6c7c5e3,2019-05-08,North Campus Open Space,8,major,34,0,30,Right,transition,0,70,0,7,14,3,4,0,0,108,Native,Cyperus_eragrostis,NA,NA,2,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2581
1178,dd2af04d-f878-493a-bc73-cf5274ee539d,59b5709a-9b0b-4d46-a847-5f34c6c7c5e3,2019-05-08,North Campus Open Space,8,major,34,0,30,Right,transition,0,70,0,7,14,3,4,0,0,108,Native,Symphyotrichum_subulatum,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=11095
1179,710b4197-d3d9-47b1-b049-6cbd003aaae2,59b5709a-9b0b-4d46-a847-5f34c6c7c5e3,2019-05-08,North Campus Open Space,8,major,34,0,30,Right,transition,0,70,0,7,14,3,4,0,0,108,Native,Psilocarphus_brevissimus,NA,NA,2,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=6908
1180,cd2446e2-6dce-40e0-af2e-9376ec5d1450,59b5709a-9b0b-4d46-a847-5f34c6c7c5e3,2019-05-08,North Campus Open Space,8,major,34,0,30,Right,transition,0,70,0,7,14,3,4,0,0,108,Native,Eryngium_vaseyi,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=3469
1181,389a04fd-87ed-4c58-997b-0fc096587751,59b5709a-9b0b-4d46-a847-5f34c6c7c5e3,2019-05-08,North Campus Open Space,8,major,34,0,30,Right,transition,0,70,0,7,14,3,4,0,0,108,Native,Eleocharis_macrostachya,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2911
1182,a7387e44-f18b-4c35-8f65-eb86408b4b79,59b5709a-9b0b-4d46-a847-5f34c6c7c5e3,2019-05-08,North Campus Open Space,8,major,34,0,30,Right,transition,0,70,0,7,14,3,4,0,0,108,Native,Eleocharis_acicularis,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2905
1137,cd71cada-5ea1-43ff-9a7f-daf082f5082e,59b5709a-9b0b-4d46-a847-5f34c6c7c5e3,2019-05-08,North Campus Open Space,8,major,34,0,30,Right,transition,0,70,0,7,14,3,4,4,0,0,Non-Native,Lythrum_hyssopifolia,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=10626
1138,bfc2a0e4-95fe-4b3d-a035-f37037683497,59b5709a-9b0b-4d46-a847-5f34c6c7c5e3,2019-05-08,North Campus Open Space,8,major,34,0,30,Right,transition,0,70,0,7,14,3,4,4,0,0,Non-Native,Lactuca_serriola,NA,NA,2,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=4550
1139,5c29b413-ff3d-499d-984c-d13672567e89,59b5709a-9b0b-4d46-a847-5f34c6c7c5e3,2019-05-08,North Campus Open Space,8,major,34,0,30,Right,transition,0,70,0,7,14,3,4,4,0,0,Non-Native,Geranium_dissectum,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=3799
1172,9967be13-2328-4daa-aeab-bf2e4f4f409f,9bf2efc6-fec4-4e63-ad20-5a833acd2a29,2019-05-08,North Campus Open Space,8,major,34,0,32,Left,transition,0,70,0,4,6,5,8,0,0,106,Native,Symphyotrichum_subulatum,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=11095
1173,8a43e183-3ea6-4846-9e4b-70046f426494,9bf2efc6-fec4-4e63-ad20-5a833acd2a29,2019-05-08,North Campus Open Space,8,major,34,0,32,Left,transition,0,70,0,4,6,5,8,0,0,106,Native,Cyperus_eragrostis,NA,NA,2,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2581
1174,f90687d4-7adc-40c1-b593-3ec7e22ff781,9bf2efc6-fec4-4e63-ad20-5a833acd2a29,2019-05-08,North Campus Open Space,8,major,34,0,32,Left,transition,0,70,0,4,6,5,8,0,0,106,Native,Epilobium_brachycarpum,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2983
1175,0726f286-c36d-481a-a0b3-428d144d3093,9bf2efc6-fec4-4e63-ad20-5a833acd2a29,2019-05-08,North Campus Open Space,8,major,34,0,32,Left,transition,0,70,0,4,6,5,8,0,0,106,Native,Juncus_bufonius,NA,NA,2,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=4441
1132,bd1feade-b9dd-4e34-b9e7-1fcb84afc1a6,9bf2efc6-fec4-4e63-ad20-5a833acd2a29,2019-05-08,North Campus Open Space,8,major,34,0,32,Left,transition,0,70,0,4,6,5,8,8,0,0,Non-Native,Bromus_hordeaceus,NA,NA,3,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=1202
1133,c9577052-ae10-4cac-af14-3a468cca010f,9bf2efc6-fec4-4e63-ad20-5a833acd2a29,2019-05-08,North Campus Open Space,8,major,34,0,32,Left,transition,0,70,0,4,6,5,8,8,0,0,Non-Native,Polypogon_monspeliensis,NA,NA,2,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=6784
1134,be872401-1510-45fa-a9f5-c9e2f4813bcb,9bf2efc6-fec4-4e63-ad20-5a833acd2a29,2019-05-08,North Campus Open Space,8,major,34,0,32,Left,transition,0,70,0,4,6,5,8,8,0,0,Non-Native,Festuca_bromoides,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=11687
1135,df37f556-bb98-435e-9b70-7944ee740319,9bf2efc6-fec4-4e63-ad20-5a833acd2a29,2019-05-08,North Campus Open Space,8,major,34,0,32,Left,transition,0,70,0,4,6,5,8,8,0,0,Non-Native,Sonchus_asper,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=10384
1136,4a9e746e-c59f-4fe0-9882-ec50be663830,9bf2efc6-fec4-4e63-ad20-5a833acd2a29,2019-05-08,North Campus Open Space,8,major,34,0,32,Left,transition,0,70,0,4,6,5,8,8,0,0,Non-Native,unlisted,Centaurium erythraea,NA,1,North Campus Open Space - 8,NA,NA
1166,604a0b0e-d1ab-40d6-b5fa-28a7cca26dda,f6c57fea-804b-4130-9db1-1e1110362212,2019-05-08,North Campus Open Space,8,major,34,0,34,Right,transition,0,81,0,6,7,8,12,0,0,108,Native,Cyperus_eragrostis,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2581
1167,2c5b03ef-43fc-446a-85ac-e55d8465c450,f6c57fea-804b-4130-9db1-1e1110362212,2019-05-08,North Campus Open Space,8,major,34,0,34,Right,transition,0,81,0,6,7,8,12,0,0,108,Native,Heterotheca_grandiflora,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=4142
1168,e9b33ac8-d4de-45ba-bc0e-e31fcabcaeee,f6c57fea-804b-4130-9db1-1e1110362212,2019-05-08,North Campus Open Space,8,major,34,0,34,Right,transition,0,81,0,6,7,8,12,0,0,108,Native,Epilobium_brachycarpum,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=2983
1169,c716100c-8470-41c6-a4db-3a906e857e4f,f6c57fea-804b-4130-9db1-1e1110362212,2019-05-08,North Campus Open Space,8,major,34,0,34,Right,transition,0,81,0,6,7,8,12,0,0,108,Native,Symphyotrichum_subulatum,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=11095
1170,927f0ff5-68ee-4fcb-bd47-341d486173fd,f6c57fea-804b-4130-9db1-1e1110362212,2019-05-08,North Campus Open Space,8,major,34,0,34,Right,transition,0,81,0,6,7,8,12,0,0,108,Native,Baccharis_pilularis,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=1031
1171,6dbe0e83-66c9-492a-bb4a-f4ff9ec2cb26,f6c57fea-804b-4130-9db1-1e1110362212,2019-05-08,North Campus Open Space,8,major,34,0,34,Right,transition,0,81,0,6,7,8,12,0,0,108,Native,Erigeron_canadensis,NA,NA,2,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=11667
1124,13805c35-4a32-4364-95ef-f36a64aea027,f6c57fea-804b-4130-9db1-1e1110362212,2019-05-08,North Campus Open Space,8,major,34,0,34,Right,transition,0,81,0,6,7,8,12,12,0,0,Non-Native,Polypogon_monspeliensis,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=6784
1125,4701765c-4632-45eb-bc81-9add161e171f,f6c57fea-804b-4130-9db1-1e1110362212,2019-05-08,North Campus Open Space,8,major,34,0,34,Right,transition,0,81,0,6,7,8,12,12,0,0,Non-Native,Brachypodium_distachyon,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=1137
1126,25b1a4a5-119b-4718-a6ee-c3d202b3d8cd,f6c57fea-804b-4130-9db1-1e1110362212,2019-05-08,North Campus Open Space,8,major,34,0,34,Right,transition,0,81,0,6,7,8,12,12,0,0,Non-Native,Trifolium_hirtum,NA,NA,4,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=8081
1127,191ca4d1-3c1c-490e-a1d8-1cc10280c90e,f6c57fea-804b-4130-9db1-1e1110362212,2019-05-08,North Campus Open Space,8,major,34,0,34,Right,transition,0,81,0,6,7,8,12,12,0,0,Non-Native,Lysimachia_arvensis,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=13206
1128,4aff64c0-5968-4627-b49f-5b9fdd12f1a7,f6c57fea-804b-4130-9db1-1e1110362212,2019-05-08,North Campus Open Space,8,major,34,0,34,Right,transition,0,81,0,6,7,8,12,12,0,0,Non-Native,Festuca_perennis,NA,NA,2,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=11691
1129,ab87bb40-8650-42bc-b3ea-c47baabd8f39,f6c57fea-804b-4130-9db1-1e1110362212,2019-05-08,North Campus Open Space,8,major,34,0,34,Right,transition,0,81,0,6,7,8,12,12,0,0,Non-Native,Geranium_dissectum,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=3799
1130,33d14412-8f19-4a80-ab4c-f17a0b525dac,f6c57fea-804b-4130-9db1-1e1110362212,2019-05-08,North Campus Open Space,8,major,34,0,34,Right,transition,0,81,0,6,7,8,12,12,0,0,Non-Native,Bromus_hordeaceus,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=1202
1131,d0c48f0e-cdeb-49f8-b6f6-629bb5bf682f,f6c57fea-804b-4130-9db1-1e1110362212,2019-05-08,North Campus Open Space,8,major,34,0,34,Right,transition,0,81,0,6,7,8,12,12,0,0,Non-Native,Hypochaeris_glabra,NA,NA,1,North Campus Open Space - 8,NA,https://www.calflora.org/app/taxon?crn=4313
6919,5c255347-f303-42f1-b5a0-240648961c5f,b1ab27cc-53c8-4625-88cb-451fdff3bddf,2019-07-19,North Campus Open Space,1,minor,40,0,0,Left,edge,0,80,6,4,14,0,0,0,0,100,Native,Symphyotrichum_subulatum,NA,NA,10,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=11095
6920,ac2a51a3-72f9-4554-bf6a-1cad80974697,b1ab27cc-53c8-4625-88cb-451fdff3bddf,2019-07-19,North Campus Open Space,1,minor,40,0,0,Left,edge,0,80,6,4,14,0,0,0,0,100,Native,Psilocarphus_brevissimus,NA,NA,1,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=6908
6921,6ecb11fe-2ebd-49c8-8b2f-e0ee80f7506e,b1ab27cc-53c8-4625-88cb-451fdff3bddf,2019-07-19,North Campus Open Space,1,minor,40,0,0,Left,edge,0,80,6,4,14,0,0,0,0,100,Native,Hordeum_brachyantherum_brachy.,NA,NA,2,North Campus Open Space - 1,NA,NA
6922,93c0cdb2-2c96-4d4e-99d5-515b0c79c43c,b1ab27cc-53c8-4625-88cb-451fdff3bddf,2019-07-19,North Campus Open Space,1,minor,40,0,0,Left,edge,0,80,6,4,14,0,0,0,0,100,Native,Eryngium_vaseyi,NA,NA,1,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=3469
6916,ec073b6c-c29e-4f71-b5f4-0635b8bfeabb,4996ff10-1343-4de0-986a-dd37ed85f931,2019-07-19,North Campus Open Space,1,minor,40,0,2,Right,transition,0,70,0,3,16,1,1,0,0,110,Native,Symphyotrichum_subulatum,NA,NA,9,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=11095
6917,af796407-adf9-44ee-ae4d-84ba5d8910d6,4996ff10-1343-4de0-986a-dd37ed85f931,2019-07-19,North Campus Open Space,1,minor,40,0,2,Right,transition,0,70,0,3,16,1,1,0,0,110,Native,Hordeum_brachyantherum_brachy.,NA,NA,2,North Campus Open Space - 1,NA,NA
6918,f37f01a6-a18e-4f52-b998-49060c1e9ce1,4996ff10-1343-4de0-986a-dd37ed85f931,2019-07-19,North Campus Open Space,1,minor,40,0,2,Right,transition,0,70,0,3,16,1,1,0,0,110,Native,Eryngium_vaseyi,NA,NA,5,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=3469
6813,fb735450-304e-4d67-ab07-efcf42fb9acb,4996ff10-1343-4de0-986a-dd37ed85f931,2019-07-19,North Campus Open Space,1,minor,40,0,2,Right,transition,0,70,0,3,16,1,1,1,0,0,Non-Native,Polypogon_monspeliensis,NA,NA,1,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=6784
6915,1d604133-af4b-40d7-8f6f-a4ac65b6ff33,45e02548-fc7d-426a-accb-d439b21b0722,2019-07-19,North Campus Open Space,1,minor,40,0,4,Left,transition,0,93,0,1,7,0,0,0,0,100,Native,Psilocarphus_brevissimus,NA,NA,7,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=6908
6914,17cbb5d2-361c-4a8f-90e4-9692b4f568b4,f26721ac-a2aa-4dcf-99c2-91ef54279475,2019-07-19,North Campus Open Space,1,minor,40,0,6,Right,bottom,0,100,0,1,1,0,0,0,0,101,Native,Eleocharis_macrostachya,NA,NA,1,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=2911
6912,47034805-fdc9-4781-b46c-8527855e7da4,29f6713e-fc5d-443e-81de-4184bc8177d1,2019-07-19,North Campus Open Space,1,minor,40,0,8,Left,bottom,0,60,0,2,26,0,0,0,0,101,Native,Eleocharis_macrostachya,NA,NA,1,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=2911
6913,6ada98be-13e7-4364-bbae-27631ca0da11,29f6713e-fc5d-443e-81de-4184bc8177d1,2019-07-19,North Campus Open Space,1,minor,40,0,8,Left,bottom,0,60,0,2,26,0,0,0,0,101,Native,Eleocharis_acicularis,NA,NA,25,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=2905
6910,29c7f4e2-5e7e-4204-80e1-d30f30e462a5,225792c8-8099-4f4b-a6cb-457ac2151554,2019-07-19,North Campus Open Space,1,minor,40,0,10,Right,bottom,0,89,0,2,2,0,0,0,0,101,Native,Eleocharis_macrostachya,NA,NA,1,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=2911
6911,420da01f-65a2-4186-881b-d671970562c0,225792c8-8099-4f4b-a6cb-457ac2151554,2019-07-19,North Campus Open Space,1,minor,40,0,10,Right,bottom,0,89,0,2,2,0,0,0,0,101,Native,Eleocharis_acicularis,NA,NA,1,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=2905
6909,b1e769a0-8a17-4478-ab63-c2217c0b78fb,c3380b49-bb14-41b8-9943-b414eea108e6,2019-07-19,North Campus Open Space,1,minor,40,0,12,Left,bottom,0,80,0,1,8,0,0,0,0,100,Native,Eleocharis_macrostachya,NA,NA,8,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=2911
6905,3d784bab-92a4-428a-a2b9-6d00d2ec99a7,5768667f-93b9-473e-8bf2-b827aef69232,2019-07-19,North Campus Open Space,1,minor,40,0,20,Left,bottom,0,80,0,1,1,0,0,0,0,101,Native,Eleocharis_macrostachya,NA,NA,1,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=2911
6904,945320a1-6be7-47a1-b73d-b8506b686b03,2920ac99-e4e9-4de2-b7c3-3c9deb356a6e,2019-07-19,North Campus Open Space,1,minor,40,0,22,Right,bottom,Closest to staff gauge,66,0,1,17,0,0,0,0,100,Native,Eleocharis_macrostachya,NA,NA,17,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=2911
6903,fc600565-57be-48bd-830b-c1490a489872,479e79a1-09c7-41b5-8124-1b21ba477bca,2019-07-19,North Campus Open Space,1,minor,40,0,24,Left,bottom,0,15,0,1,40,0,0,0,0,100,Native,Eleocharis_macrostachya,NA,NA,40,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=2911
6902,3150a451-973d-44b7-b74f-cf0b340168c9,c24bf44a-9e11-48f6-8395-94e431f24bab,2019-07-19,North Campus Open Space,1,minor,40,0,26,Right,bottom,0,69,0,1,17,0,0,0,0,100,Native,Eleocharis_macrostachya,NA,NA,17,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=2911
6900,9f4ee6c4-5495-4d8d-b014-8116eb087041,a401af19-ae0a-402d-8820-ddb7f33be87a,2019-07-19,North Campus Open Space,1,minor,40,0,28,Left,bottom,0,68,0,2,9,0,0,0,0,100,Native,Eleocharis_macrostachya,NA,NA,5,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=2911
6901,504f2fcc-c0e1-48a2-8dc7-96ad73f9f89d,a401af19-ae0a-402d-8820-ddb7f33be87a,2019-07-19,North Campus Open Space,1,minor,40,0,28,Left,bottom,0,68,0,2,9,0,0,0,0,100,Native,Eleocharis_acicularis,NA,NA,4,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=2905
6899,5bdf3473-95aa-4c3b-bde4-76b93d72b093,5c189181-eb36-4147-8fb7-31482ff59035,2019-07-19,North Campus Open Space,1,minor,40,0,30,Right,bottom,0,99,0,1,1,0,0,0,0,100,Native,Symphyotrichum_subulatum,NA,NA,1,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=11095
6895,fc954e05-1e8d-41d4-a183-6f246700b847,25e7384e-4994-4799-aa2a-6cc3c97ad4d2,2019-07-19,North Campus Open Space,1,minor,40,0,32,Left,transition,0,78,0,4,23,0,0,0,0,101,Native,Psilocarphus_brevissimus,NA,NA,14,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=6908
6896,f302a991-aecc-497d-8400-c9316023a3b1,25e7384e-4994-4799-aa2a-6cc3c97ad4d2,2019-07-19,North Campus Open Space,1,minor,40,0,32,Left,transition,0,78,0,4,23,0,0,0,0,101,Native,Eryngium_vaseyi,NA,NA,7,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=3469
6897,4ddd543b-a93b-4839-9fd5-3bbb3011ce50,25e7384e-4994-4799-aa2a-6cc3c97ad4d2,2019-07-19,North Campus Open Space,1,minor,40,0,32,Left,transition,0,78,0,4,23,0,0,0,0,101,Native,Eleocharis_macrostachya,NA,NA,1,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=2911
6898,8c3c18e4-f835-46eb-9c88-7cad37103c4e,25e7384e-4994-4799-aa2a-6cc3c97ad4d2,2019-07-19,North Campus Open Space,1,minor,40,0,32,Left,transition,0,78,0,4,23,0,0,0,0,101,Native,Symphyotrichum_subulatum,NA,NA,1,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=11095
6892,40cb4fe2-d442-41fa-a16d-e67fa75a8b4f,6782375d-92a2-46b2-abe2-aa1088178734,2019-07-19,North Campus Open Space,1,minor,40,0,34,Right,transition,0,80,0,3,20,1,1,0,0,101,Native,Eryngium_vaseyi,NA,NA,15,North Campus Open Space - 1,NA,https://www.calflora.org/app/taxon?crn=3469
